-2.009739875793457031e-01,1.708686798810958862e-01,6.066144630312919617e-02,-2.374797910451889038e-01,-3.271861374378204346e-02,1.876181513071060181e-01,2.307102829217910767e-01,1.753092557191848755e-01,1.597510874271392822e-01,1.753092557191848755e-01,2.307102829217910767e-01,1.876181513071060181e-01,-3.271861374378204346e-02,-2.374797910451889038e-01,6.066144630312919617e-02,1.708686798810958862e-01,-2.009739875793457031e-01
4.163252562284469604e-02,-2.151742577552795410e-01,2.649119198322296143e-01,-2.353818155825138092e-02,-1.908383369445800781e-01,-1.723819226026535034e-01,8.899854868650436401e-02,9.712757915258407593e-02,1.766482442617416382e-01,9.712757915258407593e-02,8.899854868650436401e-02,-1.723819226026535034e-01,-1.908383369445800781e-01,-2.353818155825138092e-02,2.649119198322296143e-01,-2.151742577552795410e-01,4.163252562284469604e-02
-3.271071612834930420e-01
-1.586143672466278076e-02,-1.979734599590301514e-01,-1.338479518890380859e-01,8.616749942302703857e-02,1.334284394979476929e-01,1.679724305868148804e-01,1.460835188627243042e-01,1.532422155141830444e-01,1.048579961061477661e-01,1.532422155141830444e-01,1.460835188627243042e-01,1.679724305868148804e-01,1.334284394979476929e-01,8.616749942302703857e-02,-1.338479518890380859e-01,-1.979734599590301514e-01,-1.586143672466278076e-02
1.167062669992446899e-01,3.486832603812217712e-02,-1.240581497550010681e-01,-1.928699612617492676e-01,-6.053882837295532227e-02,-5.728466785512864590e-04,5.987755209207534790e-02,9.066046774387359619e-02,1.473338454961776733e-01,9.066046774387359619e-02,5.987755209207534790e-02,-5.728466785512864590e-04,-6.053882837295532227e-02,-1.928699612617492676e-01,-1.240581497550010681e-01,3.486832603812217712e-02,1.167062669992446899e-01
-4.067060351371765137e-01
1.173157468438148499e-01,-1.317388117313385010e-01,-1.531488597393035889e-01,-1.055976934731006622e-02,1.349659562110900879e-01,1.710259467363357544e-01,1.724718809127807617e-01,1.274657547473907471e-01,1.218872591853141785e-01,1.274657547473907471e-01,1.724718809127807617e-01,1.710259467363357544e-01,1.349659562110900879e-01,-1.055976934731006622e-02,-1.531488597393035889e-01,-1.317388117313385010e-01,1.173157468438148499e-01
8.281445503234863281e-02,1.925819665193557739e-01,-1.011889725923538208e-01,-1.912655830383300781e-01,-1.280903816223144531e-01,3.672706335783004761e-02,3.872796148061752319e-02,1.356537342071533203e-01,1.297165304422378540e-01,1.356537342071533203e-01,3.872796148061752319e-02,3.672706335783004761e-02,-1.280903816223144531e-01,-1.912655830383300781e-01,-1.011889725923538208e-01,1.925819665193557739e-01,8.281445503234863281e-02
-4.918165504932403564e-01
1.714099943637847900e-01,7.495581172406673431e-03,-2.023692131042480469e-01,-6.601867824792861938e-02,1.109845936298370361e-01,2.044363617897033691e-01,1.512627452611923218e-01,1.475932449102401733e-01,1.184064969420433044e-01,1.475932449102401733e-01,1.512627452611923218e-01,2.044363617897033691e-01,1.109845936298370361e-01,-6.601867824792861938e-02,-2.023692131042480469e-01,7.495581172406673431e-03,1.714099943637847900e-01
2.732123062014579773e-02,1.848214566707611084e-01,2.199543826282024384e-02,-2.204571068286895752e-01,-1.234624609351158142e-01,-3.269029036164283752e-02,7.700996100902557373e-02,9.787778556346893311e-02,1.653526276350021362e-01,9.787778556346893311e-02,7.700996100902557373e-02,-3.269029036164283752e-02,-1.234624609351158142e-01,-2.204571068286895752e-01,2.199543826282024384e-02,1.848214566707611084e-01,2.732123062014579773e-02
-5.821056365966796875e-01
1.604795753955841064e-01,8.224655687808990479e-02,-1.465663313865661621e-01,-1.790251135826110840e-01,1.153937280178070068e-01,1.807583570480346680e-01,2.043358087539672852e-01,1.203941032290458679e-01,1.626805663108825684e-01,1.203941032290458679e-01,2.043358087539672852e-01,1.807583570480346680e-01,1.153937280178070068e-01,-1.790251135826110840e-01,-1.465663313865661621e-01,8.224655687808990479e-02,1.604795753955841064e-01
-1.406547129154205322e-01,1.921690553426742554e-01,7.656712830066680908e-02,-1.585412323474884033e-01,-1.804686188697814941e-01,-4.504050686955451965e-02,5.517528206110000610e-02,1.323583722114562988e-01,1.488956362009048462e-01,1.323583722114562988e-01,5.517528206110000610e-02,-4.504050686955451965e-02,-1.804686188697814941e-01,-1.585412323474884033e-01,7.656712830066680908e-02,1.921690553426742554e-01,-1.406547129154205322e-01
-6.772937774658203125e-01
-3.699658066034317017e-02,2.387946695089340210e-01,-1.337841451168060303e-01,-1.762103885412216187e-01,3.664922714233398438e-02,2.161509692668914795e-01,1.725941449403762817e-01,1.473242491483688354e-01,1.144319400191307068e-01,1.473242491483688354e-01,1.725941449403762817e-01,2.161509692668914795e-01,3.664922714233398438e-02,-1.762103885412216187e-01,-1.337841451168060303e-01,2.387946695089340210e-01,-3.699658066034317017e-02
