1.105121821165084839e-01,1.315876096487045288e-01,1.086727604269981384e-01,9.680451452732086182e-02,7.064401358366012573e-02,7.378580421209335327e-02,7.064401358366012573e-02,9.680451452732086182e-02,1.086727604269981384e-01,1.315876096487045288e-01,1.105121821165084839e-01
-3.432686626911163330e-01,-1.550626158714294434e-01,3.945230692625045776e-02,1.413848698139190674e-01,2.327343672513961792e-01,2.352115809917449951e-01,2.327343672513961792e-01,1.413848698139190674e-01,3.945230692625045776e-02,-1.550626158714294434e-01,-3.432686626911163330e-01
-8.530909419059753418e-01
1.454623043537139893e-01,1.228864043951034546e-01,8.617014437913894653e-02,7.286205142736434937e-02,5.043195188045501709e-02,5.431155487895011902e-02,5.043195188045501709e-02,7.286205142736434937e-02,8.617014437913894653e-02,1.228864043951034546e-01,1.454623043537139893e-01
-7.913941890001296997e-02,-6.621178705245256424e-03,6.188768893480300903e-02,9.741473197937011719e-02,1.297405362129211426e-01,1.307692378759384155e-01,1.297405362129211426e-01,9.741473197937011719e-02,6.188768893480300903e-02,-6.621178705245256424e-03,-7.913941890001296997e-02
-1.046096563339233398e+00
1.450419872999191284e-01,1.224516853690147400e-01,8.570911735296249390e-02,7.237640768289566040e-02,4.993463680148124695e-02,5.381195619702339172e-02,4.993463680148124695e-02,7.237640768289566040e-02,8.570911735296249390e-02,1.224516853690147400e-01,1.450419872999191284e-01
-7.968363910913467407e-02,-7.120064459741115570e-03,6.138789653778076172e-02,9.692548215389251709e-02,1.292865127325057983e-01,1.303361505270004272e-01,1.292865127325057983e-01,9.692548215389251709e-02,6.138789653778076172e-02,-7.120064459741115570e-03,-7.968363910913467407e-02
-1.082090377807617188e+00
1.445789188146591187e-01,1.219472810626029968e-01,8.517518639564514160e-02,7.182377576828002930e-02,4.937236383557319641e-02,5.324688553810119629e-02,4.937236383557319641e-02,7.182377576828002930e-02,8.517518639564514160e-02,1.219472810626029968e-01,1.445789188146591187e-01
-8.041269332170486450e-02,-7.739114575088024139e-03,6.085978448390960693e-02,9.647052735090255737e-02,1.288814246654510498e-01,1.299490481615066528e-01,1.288814246654510498e-01,9.647052735090255737e-02,6.085978448390960693e-02,-7.739114575088024139e-03,-8.041269332170486450e-02
-1.098736405372619629e+00
1.441409587860107422e-01,1.214534416794776917e-01,8.463677018880844116e-02,7.125260680913925171e-02,4.878100007772445679e-02,5.264877900481224060e-02,4.878100007772445679e-02,7.125260680913925171e-02,8.463677018880844116e-02,1.214534416794776917e-01,1.441409587860107422e-01
-8.120044320821762085e-02,-8.382293395698070526e-03,6.032366678118705750e-02,9.600625187158584595e-02,1.284578293561935425e-01,1.295385211706161499e-01,1.284578293561935425e-01,9.600625187158584595e-02,6.032366678118705750e-02,-8.382293395698070526e-03,-8.120044320821762085e-02
-1.108402013778686523e+00
1.436942517757415771e-01,1.209507063031196594e-01,8.409105241298675537e-02,7.067649811506271362e-02,4.818709194660186768e-02,5.204891785979270935e-02,4.818709194660186768e-02,7.067649811506271362e-02,8.409105241298675537e-02,1.209507063031196594e-01,1.436942517757415771e-01
-8.202695101499557495e-02,-9.042590856552124023e-03,5.979430302977561951e-02,9.557005017995834351e-02,1.280771046876907349e-01,1.291761249303817749e-01,1.280771046876907349e-01,9.557005017995834351e-02,5.979430302977561951e-02,-9.042590856552124023e-03,-8.202695101499557495e-02
-1.117350578308105469e+00
1.432476341724395752e-01,1.204488500952720642e-01,8.354576677083969116e-02,7.010026276111602783e-02,4.759216681122779846e-02,5.144775658845901489e-02,4.759216681122779846e-02,7.010026276111602783e-02,8.354576677083969116e-02,1.204488500952720642e-01,1.432476341724395752e-01
-8.287061750888824463e-02,-9.707680903375148773e-03,5.927141383290290833e-02,9.514936804771423340e-02,1.277175992727279663e-01,1.288370490074157715e-01,1.277175992727279663e-01,9.514936804771423340e-02,5.927141383290290833e-02,-9.707680903375148773e-03,-8.287061750888824463e-02
-1.126790046691894531e+00
1.427986919879913330e-01,1.199460253119468689e-01,8.300139009952545166e-02,6.952629983425140381e-02,4.700034111738204956e-02,5.085005238652229309e-02,4.700034111738204956e-02,6.952629983425140381e-02,8.300139009952545166e-02,1.199460253119468689e-01,1.427986919879913330e-01
-8.371753245592117310e-02,-1.037037558853626251e-02,5.875637009739875793e-02,9.474087506532669067e-02,1.273731142282485962e-01,1.285137981176376343e-01,1.273731142282485962e-01,9.474087506532669067e-02,5.875637009739875793e-02,-1.037037558853626251e-02,-8.371753245592117310e-02
-1.134298205375671387e+00
