1.014087442308664322e-02,1.049017608165740967e-01,1.182799637317657471e-01,2.946077473461627960e-02,-2.191150188446044922e-02,-4.656044766306877136e-02,-5.729133263230323792e-02,-8.891230821609497070e-02,-6.588777154684066772e-02,-4.132175818085670471e-02,-1.300775911659002304e-02,-1.715346239507198334e-02,1.353379338979721069e-02,2.789462916553020477e-02,4.529249295592308044e-02,3.575533628463745117e-02,5.552347004413604736e-02,5.844149738550186157e-02,5.552347004413604736e-02,3.575533628463745117e-02,4.529249295592308044e-02,2.789462916553020477e-02,1.353379338979721069e-02,-1.715346239507198334e-02,-1.300775911659002304e-02,-4.132175818085670471e-02,-6.588777154684066772e-02,-8.891230821609497070e-02,-5.729133263230323792e-02,-4.656044766306877136e-02,-2.191150188446044922e-02,2.946077473461627960e-02,1.182799637317657471e-01,1.049017608165740967e-01,1.014087442308664322e-02
-1.407223846763372421e-02
5.592265725135803223e-02,1.137091889977455139e-01,5.653746053576469421e-02,-4.404568672180175781e-02,-8.599475771188735962e-02,-7.285666465759277344e-02,-4.701798036694526672e-02,-2.074763178825378418e-02,1.973603293299674988e-02,5.655783414840698242e-02,6.544476002454757690e-02,6.512726843357086182e-02,7.016486674547195435e-02,7.163608819246292114e-02,6.449879705905914307e-02,5.087541043758392334e-02,5.829341337084770203e-02,6.533805280923843384e-02,5.829341337084770203e-02,5.087541043758392334e-02,6.449879705905914307e-02,7.163608819246292114e-02,7.016486674547195435e-02,6.512726843357086182e-02,6.544476002454757690e-02,5.655783414840698242e-02,1.973603293299674988e-02,-2.074763178825378418e-02,-4.701798036694526672e-02,-7.285666465759277344e-02,-8.599475771188735962e-02,-4.404568672180175781e-02,5.653746053576469421e-02,1.137091889977455139e-01,5.592265725135803223e-02
-6.304775178432464600e-02,4.678475856781005859e-02,1.160288155078887939e-01,6.933879107236862183e-02,2.368764951825141907e-02,-1.863010413944721222e-02,-4.081574454903602600e-02,-8.690677583217620850e-02,-7.451770454645156860e-02,-5.328183248639106750e-02,-1.993557251989841461e-02,-2.155463211238384247e-02,7.885769009590148926e-03,2.114623412489891052e-02,4.949822649359703064e-02,3.898026421666145325e-02,4.814851656556129456e-02,4.824313148856163025e-02,4.814851656556129456e-02,3.898026421666145325e-02,4.949822649359703064e-02,2.114623412489891052e-02,7.885769009590148926e-03,-2.155463211238384247e-02,-1.993557251989841461e-02,-5.328183248639106750e-02,-7.451770454645156860e-02,-8.690677583217620850e-02,-4.081574454903602600e-02,-1.863010413944721222e-02,2.368764951825141907e-02,6.933879107236862183e-02,1.160288155078887939e-01,4.678475856781005859e-02,-6.304775178432464600e-02
-1.678161881864070892e-02
-1.724449172616004944e-02,1.219136416912078857e-01,1.100996211171150208e-01,9.985410608351230621e-03,-6.962623447179794312e-02,-7.250025868415832520e-02,-6.428799778223037720e-02,-4.270086064934730530e-02,6.720792152918875217e-04,5.101902037858963013e-02,5.769336968660354614e-02,6.079887598752975464e-02,6.236115470528602600e-02,7.867510616779327393e-02,6.168062612414360046e-02,5.088439211249351501e-02,4.937488958239555359e-02,6.636130064725875854e-02,4.937488958239555359e-02,5.088439211249351501e-02,6.168062612414360046e-02,7.867510616779327393e-02,6.236115470528602600e-02,6.079887598752975464e-02,5.769336968660354614e-02,5.101902037858963013e-02,6.720792152918875217e-04,-4.270086064934730530e-02,-6.428799778223037720e-02,-7.250025868415832520e-02,-6.962623447179794312e-02,9.985410608351230621e-03,1.100996211171150208e-01,1.219136416912078857e-01,-1.724449172616004944e-02
-1.102388799190521240e-01,-4.859321564435958862e-02,4.213671758770942688e-02,1.098252087831497192e-01,7.183343917131423950e-02,1.992416195571422577e-02,-4.409902915358543396e-02,-6.352573633193969727e-02,-7.529772073030471802e-02,-5.150334164500236511e-02,-4.154415056109428406e-02,-1.162217557430267334e-02,-3.338632173836231232e-03,2.346134185791015625e-02,2.643490210175514221e-02,3.696909174323081970e-02,3.424451127648353577e-02,5.420432612299919128e-02,3.424451127648353577e-02,3.696909174323081970e-02,2.643490210175514221e-02,2.346134185791015625e-02,-3.338632173836231232e-03,-1.162217557430267334e-02,-4.154415056109428406e-02,-5.150334164500236511e-02,-7.529772073030471802e-02,-6.352573633193969727e-02,-4.409902915358543396e-02,1.992416195571422577e-02,7.183343917131423950e-02,1.098252087831497192e-01,4.213671758770942688e-02,-4.859321564435958862e-02,-1.102388799190521240e-01
-1.964429765939712524e-02
-1.031426787376403809e-01,5.169290304183959961e-02,1.145753785967826843e-01,7.972846925258636475e-02,-1.833167858421802521e-02,-6.195705756545066833e-02,-8.642893284559249878e-02,-5.553854629397392273e-02,-1.290403679013252258e-02,3.177181258797645569e-02,4.021577909588813782e-02,6.785000860691070557e-02,7.840487360954284668e-02,9.654299169778823853e-02,6.289135664701461792e-02,6.067502126097679138e-02,6.636536866426467896e-02,9.164039790630340576e-02,6.636536866426467896e-02,6.067502126097679138e-02,6.289135664701461792e-02,9.654299169778823853e-02,7.840487360954284668e-02,6.785000860691070557e-02,4.021577909588813782e-02,3.177181258797645569e-02,-1.290403679013252258e-02,-5.553854629397392273e-02,-8.642893284559249878e-02,-6.195705756545066833e-02,-1.833167858421802521e-02,7.972846925258636475e-02,1.145753785967826843e-01,5.169290304183959961e-02,-1.031426787376403809e-01
-6.657203286886215210e-02,-1.282645314931869507e-01,-2.946463041007518768e-02,8.233466744422912598e-02,1.023782044649124146e-01,3.594845160841941833e-02,-8.144126273691654205e-03,-4.731810092926025391e-02,-6.386950612068176270e-02,-8.671578019857406616e-02,-4.960576072335243225e-02,-1.605338416993618011e-02,1.265403442084789276e-02,6.522402167320251465e-03,2.740880846977233887e-02,3.230703994631767273e-02,4.816001281142234802e-02,4.456676542758941650e-02,4.816001281142234802e-02,3.230703994631767273e-02,2.740880846977233887e-02,6.522402167320251465e-03,1.265403442084789276e-02,-1.605338416993618011e-02,-4.960576072335243225e-02,-8.671578019857406616e-02,-6.386950612068176270e-02,-4.731810092926025391e-02,-8.144126273691654205e-03,3.594845160841941833e-02,1.023782044649124146e-01,8.233466744422912598e-02,-2.946463041007518768e-02,-1.282645314931869507e-01,-6.657203286886215210e-02
-2.265251614153385162e-02
-1.337115615606307983e-01,-5.992143228650093079e-02,6.512385606765747070e-02,1.214430183172225952e-01,4.567256942391395569e-02,-4.079070687294006348e-02,-9.298522770404815674e-02,-7.401686906814575195e-02,-3.505580499768257141e-02,2.882769331336021423e-02,5.540863424539566040e-02,7.361401617527008057e-02,6.956814974546432495e-02,8.200815320014953613e-02,7.680874317884445190e-02,7.881844043731689453e-02,5.725941807031631470e-02,6.432530283927917480e-02,5.725941807031631470e-02,7.881844043731689453e-02,7.680874317884445190e-02,8.200815320014953613e-02,6.956814974546432495e-02,7.361401617527008057e-02,5.540863424539566040e-02,2.882769331336021423e-02,-3.505580499768257141e-02,-7.401686906814575195e-02,-9.298522770404815674e-02,-4.079070687294006348e-02,4.567256942391395569e-02,1.214430183172225952e-01,6.512385606765747070e-02,-5.992143228650093079e-02,-1.337115615606307983e-01
2.680894546210765839e-02,-1.359174698591232300e-01,-1.019158288836479187e-01,2.429391629993915558e-02,1.183465644717216492e-01,7.529781758785247803e-02,2.809422463178634644e-02,-3.759033605456352234e-02,-5.760806798934936523e-02,-9.662814438343048096e-02,-6.032277271151542664e-02,-2.862350828945636749e-02,7.162346504628658295e-03,1.879907795228064060e-04,3.328390792012214661e-02,4.061397537589073181e-02,4.800171032547950745e-02,3.575810045003890991e-02,4.800171032547950745e-02,4.061397537589073181e-02,3.328390792012214661e-02,1.879907795228064060e-04,7.162346504628658295e-03,-2.862350828945636749e-02,-6.032277271151542664e-02,-9.662814438343048096e-02,-5.760806798934936523e-02,-3.759033605456352234e-02,2.809422463178634644e-02,7.529781758785247803e-02,1.183465644717216492e-01,2.429391629993915558e-02,-1.019158288836479187e-01,-1.359174698591232300e-01,2.680894546210765839e-02
-2.579958178102970123e-02
-7.964979112148284912e-02,-1.254283487796783447e-01,-2.282809652388095856e-02,1.287212818861007690e-01,9.737435728311538696e-02,-1.428371644578874111e-03,-9.681511670351028442e-02,-8.024287968873977661e-02,-6.219699606299400330e-02,4.242451861500740051e-03,3.767645731568336487e-02,8.789460361003875732e-02,7.550551742315292358e-02,8.529391139745712280e-02,7.596240192651748657e-02,9.891051799058914185e-02,7.448681443929672241e-02,8.301183581352233887e-02,7.448681443929672241e-02,9.891051799058914185e-02,7.596240192651748657e-02,8.529391139745712280e-02,7.550551742315292358e-02,8.789460361003875732e-02,3.767645731568336487e-02,4.242451861500740051e-03,-6.219699606299400330e-02,-8.024287968873977661e-02,-9.681511670351028442e-02,-1.428371644578874111e-03,9.737435728311538696e-02,1.287212818861007690e-01,-2.282809652388095856e-02,-1.254283487796783447e-01,-7.964979112148284912e-02
