1.303994357585906982e-01,-2.059068381786346436e-01,1.601624935865402222e-01,6.266714632511138916e-02,-2.286424636840820312e-01,-3.791535273194313049e-02,1.759376823902130127e-01,2.291096001863479614e-01,1.780797839164733887e-01,1.605333238840103149e-01,1.780797839164733887e-01,2.291096001863479614e-01,1.759376823902130127e-01,-3.791535273194313049e-02,-2.286424636840820312e-01,6.266714632511138916e-02,1.601624935865402222e-01,-2.059068381786346436e-01,1.303994357585906982e-01
4.355677589774131775e-02,3.490038588643074036e-02,-2.062242031097412109e-01,2.673160433769226074e-01,-3.248327597975730896e-02,-1.855223625898361206e-01,-1.679673045873641968e-01,7.796841859817504883e-02,1.035626456141471863e-01,1.891128569841384888e-01,1.035626456141471863e-01,7.796841859817504883e-02,-1.679673045873641968e-01,-1.855223625898361206e-01,-3.248327597975730896e-02,2.673160433769226074e-01,-2.062242031097412109e-01,3.490038588643074036e-02,4.355677589774131775e-02
-3.271071612834930420e-01
1.214405596256256104e-01,-2.635852247476577759e-02,-1.332035362720489502e-01,-1.190936937928199768e-01,4.798392206430435181e-02,1.293761134147644043e-01,1.958121061325073242e-01,1.550320386886596680e-01,1.485649347305297852e-01,1.019026264548301697e-01,1.485649347305297852e-01,1.550320386886596680e-01,1.958121061325073242e-01,1.293761134147644043e-01,4.798392206430435181e-02,-1.190936937928199768e-01,-1.332035362720489502e-01,-2.635852247476577759e-02,1.214405596256256104e-01
4.716112464666366577e-02,2.087262570858001709e-01,3.187439590692520142e-02,-1.253762394189834595e-01,-1.729046553373336792e-01,-6.797826290130615234e-02,-2.037174627184867859e-02,6.537006050348281860e-02,9.513321518898010254e-02,1.390304416418075562e-01,9.513321518898010254e-02,6.537006050348281860e-02,-2.037174627184867859e-02,-6.797826290130615234e-02,-1.729046553373336792e-01,-1.253762394189834595e-01,3.187439590692520142e-02,2.087262570858001709e-01,4.716112464666366577e-02
-4.067060351371765137e-01
1.040507405996322632e-01,1.274138391017913818e-01,-1.254042387008666992e-01,-1.570615768432617188e-01,-1.098660007119178772e-02,1.403328478336334229e-01,1.696940064430236816e-01,1.677304059267044067e-01,1.296399384737014771e-01,1.265929490327835083e-01,1.296399384737014771e-01,1.677304059267044067e-01,1.696940064430236816e-01,1.403328478336334229e-01,-1.098660007119178772e-02,-1.570615768432617188e-01,-1.254042387008666992e-01,1.274138391017913818e-01,1.040507405996322632e-01
-9.883730113506317139e-02,1.026637926697731018e-01,1.530943661928176880e-01,-9.682041406631469727e-02,-1.588639318943023682e-01,-1.379499882459640503e-01,1.614535599946975708e-02,5.787159502506256104e-02,1.501662433147430420e-01,1.252566576004028320e-01,1.501662433147430420e-01,5.787159502506256104e-02,1.614535599946975708e-02,-1.379499882459640503e-01,-1.588639318943023682e-01,-9.682041406631469727e-02,1.530943661928176880e-01,1.026637926697731018e-01,-9.883730113506317139e-02
-4.918165504932403564e-01
-5.196001380681991577e-02,1.548638045787811279e-01,-1.714309304952621460e-02,-1.925846934318542480e-01,-4.583936557173728943e-02,9.674609452486038208e-02,1.903508752584457397e-01,1.577116400003433228e-01,1.483099460601806641e-01,1.107463017106056213e-01,1.483099460601806641e-01,1.577116400003433228e-01,1.903508752584457397e-01,9.674609452486038208e-02,-4.583936557173728943e-02,-1.925846934318542480e-01,-1.714309304952621460e-02,1.548638045787811279e-01,-5.196001380681991577e-02
-2.242407798767089844e-01,3.929011523723602295e-02,1.753999739885330200e-01,3.074739873409271240e-02,-2.070466130971908569e-01,-1.386008709669113159e-01,-4.314959049224853516e-02,9.562347829341888428e-02,9.875768423080444336e-02,1.485188901424407959e-01,9.875768423080444336e-02,9.562347829341888428e-02,-4.314959049224853516e-02,-1.386008709669113159e-01,-2.070466130971908569e-01,3.074739873409271240e-02,1.753999739885330200e-01,3.929011523723602295e-02,-2.242407798767089844e-01
-5.821056365966796875e-01
-2.167060971260070801e-01,1.986837536096572876e-01,5.818080902099609375e-02,-1.559724062681198120e-01,-1.621009856462478638e-01,1.024081036448478699e-01,1.667046993970870972e-01,2.125737071037292480e-01,1.238427162170410156e-01,1.560422927141189575e-01,1.238427162170410156e-01,2.125737071037292480e-01,1.667046993970870972e-01,1.024081036448478699e-01,-1.621009856462478638e-01,-1.559724062681198120e-01,5.818080902099609375e-02,1.986837536096572876e-01,-2.167060971260070801e-01
-5.008465051651000977e-02,-1.528009921312332153e-01,1.830695569515228271e-01,9.398899227380752563e-02,-1.465890854597091675e-01,-1.921235769987106323e-01,-4.926859587430953979e-02,6.459768116474151611e-02,1.183401420712471008e-01,1.237111613154411316e-01,1.183401420712471008e-01,6.459768116474151611e-02,-4.926859587430953979e-02,-1.921235769987106323e-01,-1.465890854597091675e-01,9.398899227380752563e-02,1.830695569515228271e-01,-1.528009921312332153e-01,-5.008465051651000977e-02
-6.772937774658203125e-01
