-7.896815240383148193e-02,1.471737474203109741e-01,4.256180301308631897e-02,-8.237867057323455811e-02,2.501251921057701111e-02,2.352992445230484009e-02,2.501251921057701111e-02,-8.237867057323455811e-02,4.256180301308631897e-02,1.471737474203109741e-01,-7.896815240383148193e-02
-2.646368145942687988e-01,2.086030244827270508e-01,5.257482081651687622e-02,-1.183995306491851807e-01,2.978904405608773232e-03,1.304440796375274658e-01,2.978904405608773232e-03,-1.183995306491851807e-01,5.257482081651687622e-02,2.086030244827270508e-01,-2.646368145942687988e-01
-3.248978871852159500e-03
1.836160421371459961e-01,1.340141445398330688e-01,-4.512847214937210083e-02,3.962248936295509338e-02,1.449956744909286499e-01,9.978047758340835571e-02,1.449956744909286499e-01,3.962248936295509338e-02,-4.512847214937210083e-02,1.340141445398330688e-01,1.836160421371459961e-01
-1.656890064477920532e-01,6.436717510223388672e-02,1.259056925773620605e-01,1.723514199256896973e-01,1.369546912610530853e-02,-3.761276975274085999e-02,1.369546912610530853e-02,1.723514199256896973e-01,1.259056925773620605e-01,6.436717510223388672e-02,-1.656890064477920532e-01
-3.769710194319486618e-03
2.055414915084838867e-01,6.238461285829544067e-02,-1.225505694746971130e-01,1.915320754051208496e-02,1.281392276287078857e-01,1.103285253047943115e-01,1.281392276287078857e-01,1.915320754051208496e-02,-1.225505694746971130e-01,6.238461285829544067e-02,2.055414915084838867e-01
-9.095183759927749634e-02,1.257840394973754883e-01,1.024529114365577698e-01,1.287764608860015869e-01,4.658142104744911194e-02,2.626403048634529114e-02,4.658142104744911194e-02,1.287764608860015869e-01,1.024529114365577698e-01,1.257840394973754883e-01,-9.095183759927749634e-02
-4.315481521189212799e-03
1.616398394107818604e-01,1.230286732316017151e-01,-6.701581180095672607e-02,6.692247465252876282e-03,1.622289866209030151e-01,1.535873413085937500e-01,1.622289866209030151e-01,6.692247465252876282e-03,-6.701581180095672607e-02,1.230286732316017151e-01,1.616398394107818604e-01
-1.438412964344024658e-01,1.914440095424652100e-01,1.433574259281158447e-01,4.885029792785644531e-02,2.815955132246017456e-02,4.689290374517440796e-02,2.815955132246017456e-02,4.885029792785644531e-02,1.433574259281158447e-01,1.914440095424652100e-01,-1.438412964344024658e-01
-4.885198082774877548e-03
1.603869497776031494e-01,1.262522190809249878e-01,-6.722851842641830444e-02,2.044290304183959961e-03,1.534481197595596313e-01,1.430227309465408325e-01,1.534481197595596313e-01,2.044290304183959961e-03,-6.722851842641830444e-02,1.262522190809249878e-01,1.603869497776031494e-01
-1.488490998744964600e-01,2.337699234485626221e-01,1.538033485412597656e-01,6.709462963044643402e-03,3.673458844423294067e-02,6.038244441151618958e-02,3.673458844423294067e-02,6.709462963044643402e-03,1.538033485412597656e-01,2.337699234485626221e-01,-1.488490998744964600e-01
-5.477896425873041153e-03
1.423320025205612183e-01,1.998568624258041382e-01,1.147939544171094894e-02,5.174389109015464783e-02,1.326441913843154907e-01,1.320888549089431763e-01,1.326441913843154907e-01,5.174389109015464783e-02,1.147939544171094894e-02,1.998568624258041382e-01,1.423320025205612183e-01
-1.852223873138427734e-01,2.867689728736877441e-01,1.658379286527633667e-01,-3.140185028314590454e-02,4.119709879159927368e-02,7.159113883972167969e-02,4.119709879159927368e-02,-3.140185028314590454e-02,1.658379286527633667e-01,2.867689728736877441e-01,-1.852223873138427734e-01
-6.092720665037631989e-03
1.594592630863189697e-01,1.903531551361083984e-01,9.933960437774658203e-02,1.251313984394073486e-01,2.587192691862583160e-02,-2.612755447626113892e-02,2.587192691862583160e-02,1.251313984394073486e-01,9.933960437774658203e-02,1.903531551361083984e-01,1.594592630863189697e-01
-2.789644598960876465e-01,2.637532651424407959e-01,1.263054013252258301e-01,1.031235698610544205e-02,7.633858919143676758e-02,1.388571709394454956e-01,7.633858919143676758e-02,1.031235698610544205e-02,1.263054013252258301e-01,2.637532651424407959e-01,-2.789644598960876465e-01
-6.728903856128454208e-03
1.486677378416061401e-01,1.388455778360366821e-01,-1.030868962407112122e-01,-1.328944321721792221e-02,1.448876559734344482e-01,1.460909545421600342e-01,1.448876559734344482e-01,-1.328944321721792221e-02,-1.030868962407112122e-01,1.388455778360366821e-01,1.486677378416061401e-01
-2.185898125171661377e-01,1.613275855779647827e-01,2.277749031782150269e-01,9.790190309286117554e-02,8.271578699350357056e-03,-2.481240779161453247e-02,8.271578699350357056e-03,9.790190309286117554e-02,2.277749031782150269e-01,1.613275855779647827e-01,-2.185898125171661377e-01
-7.385753560811281204e-03
1.211432442069053650e-01,1.069442853331565857e-01,-1.350035071372985840e-01,-1.035318970680236816e-01,3.616537153720855713e-02,6.668586283922195435e-02,3.616537153720855713e-02,-1.035318970680236816e-01,-1.350035071372985840e-01,1.069442853331565857e-01,1.211432442069053650e-01
-2.873056828975677490e-01,1.341107785701751709e-01,1.617860198020935059e-01,7.740598917007446289e-02,-4.631626978516578674e-02,-3.763113170862197876e-02,-4.631626978516578674e-02,7.740598917007446289e-02,1.617860198020935059e-01,1.341107785701751709e-01,-2.873056828975677490e-01
-8.062640205025672913e-03
2.603805810213088989e-02,3.104379773139953613e-01,1.615075320005416870e-01,8.790001273155212402e-03,-5.820157378911972046e-02,-7.733277231454849243e-02,-5.820157378911972046e-02,8.790001273155212402e-03,1.615075320005416870e-01,3.104379773139953613e-01,2.603805810213088989e-02
-2.675818800926208496e-01,1.830901354551315308e-01,1.066402792930603027e-01,-2.327833883464336395e-02,1.122727394104003906e-01,1.825451105833053589e-01,1.122727394104003906e-01,-2.327833883464336395e-02,1.066402792930603027e-01,1.830901354551315308e-01,-2.675818800926208496e-01
-8.758988231420516968e-03
9.766031056642532349e-02,2.348604202270507812e-01,8.754378557205200195e-02,6.252125650644302368e-02,4.631227627396583557e-02,-2.294441312551498413e-02,4.631227627396583557e-02,6.252125650644302368e-02,8.754378557205200195e-02,2.348604202270507812e-01,9.766031056642532349e-02
-4.837450385093688965e-01,5.345649551600217819e-03,2.703768610954284668e-01,1.856243014335632324e-01,3.755486756563186646e-02,1.753339916467666626e-02,3.755486756563186646e-02,1.856243014335632324e-01,2.703768610954284668e-01,5.345649551600217819e-03,-4.837450385093688965e-01
-9.474270045757293701e-03
4.373950883746147156e-02,3.872157633304595947e-01,1.164032071828842163e-01,8.060232736170291901e-03,8.779542148113250732e-02,1.209096983075141907e-01,8.779542148113250732e-02,8.060232736170291901e-03,1.164032071828842163e-01,3.872157633304595947e-01,4.373950883746147156e-02
-3.651269376277923584e-01,6.882180273532867432e-02,2.215268760919570923e-01,1.153701022267341614e-01,3.472604602575302124e-02,6.115555390715599060e-02,3.472604602575302124e-02,1.153701022267341614e-01,2.215268760919570923e-01,6.882180273532867432e-02,-3.651269376277923584e-01
-1.020799670368432999e-02
