-8.382868021726608276e-02,2.333811968564987183e-01,9.407164901494979858e-02,5.258493125438690186e-02,1.280580013990402222e-01,1.207539066672325134e-01,2.850370667874813080e-02,1.207539066672325134e-01,1.280580013990402222e-01,5.258493125438690186e-02,9.407164901494979858e-02,2.333811968564987183e-01,-8.382868021726608276e-02
-1.272115260362625122e-01,-1.715375855565071106e-02,-1.818627677857875824e-02,5.094549153000116348e-03,8.927009999752044678e-02,1.138335093855857849e-01,5.864205956459045410e-02,1.138335093855857849e-01,8.927009999752044678e-02,5.094549153000116348e-03,-1.818627677857875824e-02,-1.715375855565071106e-02,-1.272115260362625122e-01
-1.570782065391540527e-02
6.088498607277870178e-02,1.586122214794158936e-01,8.512607961893081665e-02,8.351989835500717163e-02,1.492761969566345215e-01,1.153571829199790955e-01,5.905268341302871704e-02,1.153571829199790955e-01,1.492761969566345215e-01,8.351989835500717163e-02,8.512607961893081665e-02,1.586122214794158936e-01,6.088498607277870178e-02
-1.218833476305007935e-01,9.524516761302947998e-02,7.108139991760253906e-02,4.356658458709716797e-02,5.932367220520973206e-02,1.047424301505088806e-01,7.295153290033340454e-02,1.047424301505088806e-01,5.932367220520973206e-02,4.356658458709716797e-02,7.108139991760253906e-02,9.524516761302947998e-02,-1.218833476305007935e-01
-2.524691820144653320e-02
6.860312074422836304e-02,1.737438738346099854e-01,9.781307727098464966e-02,8.935352414846420288e-02,8.929467201232910156e-02,7.655884325504302979e-02,7.300066202878952026e-02,7.655884325504302979e-02,8.929467201232910156e-02,8.935352414846420288e-02,9.781307727098464966e-02,1.737438738346099854e-01,6.860312074422836304e-02
-1.368483603000640869e-01,3.648182004690170288e-02,5.300505831837654114e-02,6.010044738650321960e-02,1.189230084419250488e-01,6.486759334802627563e-02,4.738155007362365723e-02,6.486759334802627563e-02,1.189230084419250488e-01,6.010044738650321960e-02,5.300505831837654114e-02,3.648182004690170288e-02,-1.368483603000640869e-01
-3.611420467495918274e-02
-1.888915151357650757e-02,2.311076968908309937e-01,1.293321698904037476e-01,5.325881391763687134e-02,1.612074673175811768e-01,1.045406237244606018e-01,4.895001277327537537e-02,1.045406237244606018e-01,1.612074673175811768e-01,5.325881391763687134e-02,1.293321698904037476e-01,2.311076968908309937e-01,-1.888915151357650757e-02
-1.501509398221969604e-01,-1.500847004354000092e-02,-1.053065154701471329e-02,1.931481249630451202e-02,8.457536995410919189e-02,1.139464601874351501e-01,5.591878667473793030e-02,1.139464601874351501e-01,8.457536995410919189e-02,1.931481249630451202e-02,-1.053065154701471329e-02,-1.500847004354000092e-02,-1.501509398221969604e-01
-4.816866666078567505e-02
